,Date,Volume,Open,High,Low,Close,MAm,MAn,MAdelta,EMAm,EMAn,MACD,Signal,MACDdelta,Change,Gain,Loss,AveGain,AveLoss,RS,RSI,TradingVolRec,TradingVolActual,Fee,ContractHeld,CashBal,Asset
219,2011-11-23,1838,3114,3145,3092,3114,2978.89,3040.0,61.11000000000013,3021.133942919818,3059.669104372854,38.535161453035926,-0.6653345901488397,39.20049604318476,-20.0,0.0,20.0,16.3697183009611,10.602393058711947,1.5439644814441362,60.69127508288447,8.0,8.0,50.32,24.0,8092647.423999999,9947847.423999999
220,2011-11-24,1944,3075,3095,3055,3075,2979.11,3048.85,69.73999999999978,3022.2005975154652,3061.129189670677,38.928592155211845,7.2534507589232975,31.67514139628855,-39.0,0.0,39.0,15.551232385913044,12.02227340577635,1.2935350795167522,56.39918443232619,8.0,8.0,49.52,32.0,7473597.903999999,9917597.904
221,2011-11-25,1574,3047,3079,3013,3047,2978.97,3053.5,74.5300000000002,3022.6916747923865,3059.783552559184,37.09187776679755,13.221136160498148,23.870741606299404,-28.0,0.0,28.0,14.773670766617391,12.821159735487532,1.1522881760630068,53.53782030112655,8.0,8.0,49.264,40.0,6857748.639999999,9870748.639999999
222,2011-11-29,2573,3042,3067,3019,3041,2979.41,3058.6,79.19000000000005,3023.0542158856065,3057.9946427916425,34.94042690603601,17.56499430960572,17.37543259643029,-6.0,0.0,6.0,14.034987228286521,12.480101748713157,1.1245891668899006,52.932076677023666,8.0,8.0,49.072,48.0,6244299.567999999,9867099.568
223,2011-11-30,2242,3006,3050,2975,3006,2979.31,3063.55,84.24000000000024,3022.716508640347,3053.0427720495813,30.326263409234343,20.117248129531443,10.2090152797029,-35.0,0.0,35.0,13.333237866872196,13.6060966612775,0.9799458433084743,49.49356804987112,8.0,8.0,48.800000000000004,56.0,5634250.767999999,9799250.768
224,2011-12-01,1765,3028,3040,3011,3028,2979.74,3069.75,90.01000000000022,3022.8211322316274,3050.6577461400975,27.8366139084701,21.661121285319176,6.175492623150923,22.0,22.0,0.0,13.766575973528585,12.925791828213624,1.065047012708324,51.57495234510459,8.0,8.0,48.64,64.0,5026202.128,9843802.127999999
225,2011-12-02,1186,3022,3041,3003,3022,2980.12,3075.25,95.13000000000011,3022.8048721874366,3047.928436983898,25.123564796461324,22.353609987547607,2.7699548089137167,-6.0,0.0,6.0,13.078247174852157,12.579502236802943,1.039647430292597,50.97191871751358,8.0,8.0,48.656,72.0,4417953.471999999,9823353.472
226,2011-12-05,2099,3070,3099,3041,3070,2980.84,3082.85,102.00999999999976,3023.7394291738237,3050.030490604479,26.29106143065519,23.141100276169123,3.1499611544860677,48.0,48.0,0.0,14.82433481610955,11.950527124962797,1.2404753916790678,55.36661533021458,8.0,8.0,49.584,80.0,3798103.8879999993,9880103.888
227,2011-12-06,2063,3068,3079,3054,3068,2981.14,3087.7,106.55999999999995,3024.6158761208767,3051.7418724516715,27.125996330794806,23.93807948709426,3.1879168437005454,-2.0,0.0,2.0,14.083118075304071,11.453000768714656,1.2296443840092912,55.14979845342759,8.0,8.0,49.264,88.0,3182254.6239999994,9901054.624
228,2011-12-07,2452,3078,3092,3064,3078,2981.65,3092.05,110.40000000000009,3025.6729874848197,3054.2426465038934,28.569659019073697,24.86439539349015,3.705263625583548,10.0,10.0,0.0,13.878962171538868,10.880350730278924,1.275598784965186,56.05552232638853,8.0,8.0,49.472,96.0,2563805.1519999993,9917405.151999999
229,2011-12-08,2236,3066,3083,3051,3066,2982.4,3094.8,112.40000000000009,3026.4715421880906,3055.3623944559035,28.89085226781299,25.669686768354715,3.221165499458273,-12.0,0.0,12.0,13.185014062961923,10.936333193764977,1.2056156144254058,54.6611842308473,8.0,8.0,49.328,104.0,1947155.823999999,9879755.824
230,2011-12-09,1513,3046,3064,3031,3046,2982.62,3096.2,113.57999999999993,3026.8582443229798,3054.470737841056,27.612493518076008,26.058248118298973,1.5542453997770345,-20.0,0.0,20.0,12.525763359813826,11.389516534076728,1.0997625160240576,52.37556664772166,8.0,8.0,49.024,112.0,1334306.799999999,9821106.799999999
231,2011-12-12,2781,2995,3031,2962,2995,2981.83,3091.05,109.22000000000025,3026.2273879997524,3048.8068580466697,22.579470046917322,25.362492504022644,-2.7830224571053215,-51.0,0.0,51.0,11.899475191823134,13.37004070737289,0.8900103935555846,47.09023805320199,8.0,8.0,48.496,120.0,728058.3039999991,9614058.304
232,2011-12-13,2327,2972,2989,2946,2972,2980.8,3082.6,101.79999999999973,3025.153578336391,3041.491919185082,16.338340848691132,23.55766217295634,-7.219321324265209,-23.0,0.0,23.0,11.304501432231977,13.851538672004244,0.8161188226027076,44.93752349491732,8.0,8.0,47.824,128.0,130210.47999999905,9557410.479999999
233,2011-12-14,2195,2979,3018,2948,2979,2980.05,3073.9,93.84999999999991,3024.2396460921063,3035.540307834122,11.300661742015564,21.106262086768186,-9.805600344752623,7.0,7.0,0.0,11.089276360620378,13.158961738404031,0.8427166657272558,45.73229739552309,8.0,1.0,30.0,129.0,54730.47999999905,9562030.479999999
234,2011-12-15,4781,2968,2991,2936,2967,2979.19,3064.4,85.21000000000004,3023.106187753649,3029.0126594689673,5.9064717153182755,18.066304012478206,-12.15983229715993,-12.0,0.0,12.0,10.534812542589359,13.101013651483829,0.8041219422282015,44.5713742184778,8.0,0.0,0.0,129.0,54730.47999999905,9523330.479999999
235,2011-12-16,9203,2962,2980,2942,2962,2977.92,3052.2,74.27999999999975,3021.896164233775,3022.630501424304,0.7343371905290041,14.599910648088365,-13.86557345755936,-5.0,0.0,5.0,10.00807191545989,12.695962968909637,0.7882877368158715,44.08058728957421,8.0,0.0,0.0,129.0,54730.47999999905,9542680.479999999
236,2011-12-19,8220,2969,2985,2949,2969,2976.58,3041.05,64.47000000000025,3020.8487154370664,3017.522834621989,-3.3258808150771983,11.014752355455252,-14.34063317053245,7.0,7.0,0.0,9.857668319686896,12.061164820464155,0.8173064928987132,44.97350865648756,8.0,0.0,0.0,129.0,54730.47999999905,9565255.479999999
237,2011-12-20,7514,2974,2985,2962,2974,2975.35,3030.65,55.30000000000018,3019.921018101679,3013.3778027532285,-6.543215348450303,7.5031588146741415,-14.046374163124444,5.0,5.0,0.0,9.614784903702551,11.458106579440948,0.8391251064948347,45.62632001115534,8.0,0.0,0.0,129.0,54730.47999999905,9607180.479999999
238,2011-12-21,10860,3015,3037,2991,3015,2974.91,3024.7,49.789999999999964,3019.8235721986753,3013.5322977291116,-6.291274469563632,4.744272157826587,-11.035546627390218,41.0,41.0,0.0,11.184045658517423,10.8852012504689,1.0274541922718838,50.67706072907916,8.0,0.0,0.0,129.0,54730.47999999905,9700705.479999999
239,2011-12-22,8288,3048,3062,3030,3048,2974.68,3021.4,46.720000000000255,3020.381521264048,3016.8149360406246,-3.566585223423317,3.0821006815766063,-6.648685904999923,33.0,33.0,0.0,12.274843375591551,10.340941187945454,1.1870141365759306,54.27555847601257,8.0,0.0,0.0,129.0,54730.47999999905,9826480.479999999
240,2011-12-23,8906,3103,3143,3077,3104,2974.82,3022.85,48.029999999999745,3022.037332724166,3025.118275465327,3.080942741160925,3.08186909349347,-0.0009263523325451217,56.0,56.0,0.0,14.461101206811975,9.823894128548181,1.4720334948223939,59.54747368534963,8.0,0.0,0.0,129.0,54730.47999999905,9978055.479999999
241,2011-12-27,5750,3120,3141,3104,3120,2975.37,3026.5,51.13000000000011,3023.977187521707,3034.154630182915,10.177442661207806,4.500983807036337,5.676458854171469,16.0,16.0,0.0,14.538046146471377,9.332699422120772,1.5577536025656913,60.90319259068205,8.0,0.0,0.0,129.0,54730.47999999905,10065130.479999999
242,2011-12-28,6379,3159,3170,3146,3159,2976.4,3032.4,56.0,3026.650906580683,3046.0446654035895,19.39375882290642,7.479538810210354,11.914220012696067,39.0,39.0,0.0,15.76114383914781,8.866064451014733,1.7776933526965197,63.99890581769138,8.0,0.0,0.0,129.0,54730.47999999905,10200580.479999999
243,2011-12-29,7055,3127,3143,3104,3127,2976.86,3038.45,61.58999999999969,3028.638017341462,3053.7546972699142,25.116679928452413,11.006967033858766,14.109712894593647,-32.0,0.0,32.0,14.973086647190419,10.022761228463995,1.4939083458027334,59.902295459935104,8.0,0.0,0.0,129.0,54730.47999999905,10065130.479999999
244,2011-12-30,6699,3135,3144,3119,3135,2977.48,3043.8,66.32000000000016,3030.7441952158883,3061.49234514897,30.74814993308155,14.955203613703324,15.792946319378226,8.0,8.0,0.0,14.624432314830898,9.521623167040795,1.535917989850043,60.56654812961309,8.0,0.0,0.0,129.0,54730.47999999905,10113505.479999999
